You've Changed,Carl Fisher & Bill Carey,New Real Book: Vol. 3,424
Young And Fine,Josef Zawinul,World's Greatest Fakebook,475
Young One,Jim Hall,World's Greatest Fakebook,477
Young Rabbits,Wayne Henderson,New Real Book: Vol. 1,410
Young Rabbits,Wayne Henderson,New Real Book: Vol. 1 - Digital Edition,410
Your Mind Is On Vacation,Mose Allison,New Real Book: Vol. 1,331
Your Mind Is On Vacation,Mose Allison,New Real Book: Vol. 1 - Digital Edition,331
Yours Is My Heart Alone,"Franz Lehar, L Herzer, F Lohner & H B Smith",Standards Real Book,561
Yuca Con Mojo,Rebeca Mauleon,Latin Real Easy Book,108
Z's Blues,Eric Alexander,Real Easy Book: Vol. 1,83
Zina's Zamba,Pete Escovedo,Latin Real Easy Book,110
